Sort code,Jurisdiction,Drug class code,Drug class,Age group,Sex , TPS ($ 000) ,"Proportion 
of TPS (%)","Rate of 
use (%)", Number of active beneficiaries ,Rank
11,British Columbia,G04CB,Testosterone-5-alpha reductase inhibitors,65+,M,**,**,**,**,49
11,British Columbia,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",65+,M,899.03,0.5,0.7,"2,670",50
11,British Columbia,B03AA,"Iron bivalent, oral preparations",65+,M,861.07,0.4,3.1,"12,258",51
11,British Columbia,C08DB,Benzothiazepine derivatives,65+,M,859.49,0.4,2.8,"10,783",52
11,British Columbia,C01DA,Organic nitrates,65+,M,818.05,0.4,4.8,"18,724",53
11,British Columbia,B01AE,Direct thrombin inhibitors,65+,M,804.99,0.4,0.4,"1,403",54
11,British Columbia,N05BA,Benzodiazepine derivatives,65+,M,740.47,0.4,6.2,"24,181",55
11,British Columbia,M05BX,Other drugs affecting bone structure and mineralization,65+,M,722.7,0.4,0.1,382,56
11,British Columbia,C03AA,"Thiazides, plain",65+,M,704.56,0.4,10.5,"41,116",57
11,British Columbia,N06DA,Anticholinesterases,65+,M,690.25,0.3,0.9,"3,527",58
11,British Columbia,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,65+,M,658.12,0.3,0.7,"2,738",59
11,British Columbia,L03AA,Colony-stimulating factors,65+,M,657.99,0.3,0.1,260,60
11,British Columbia,H02AB,Glucocorticoids,65+,M,655.22,0.3,10.8,"42,341",61
11,British Columbia,R03DX,Other systemic drugs for obstructive airway diseases,65+,M,628.31,0.3,0,30,62
11,British Columbia,V03AC,Iron-chelating agents,65+,M,616.68,0.3,0,51,63
11,British Columbia,A10BK,Sodium–glucose co-transporter 2 (SGLT2) inhibitors,65+,M,609.08,0.3,1.1,"4,128",64
11,British Columbia,M03AX,"Other muscle relaxants, peripherally acting agents",65+,M,594.22,0.3,0.1,573,65
11,British Columbia,A02BA,H2-receptor antagonists,65+,M,592.24,0.3,3.7,"14,375",66
11,British Columbia,D07AC,"Corticosteroids, potent (group III)",65+,M,571.21,0.3,10.3,"40,305",67
11,British Columbia,N06AA,Non-selective monoamine reuptake inhibitors,65+,M,557.39,0.3,2.3,"9,115",68
11,British Columbia,C03DA,Aldosterone antagonists,65+,M,537.41,0.3,3.3,"13,069",69
11,British Columbia,N03AG,Fatty acid derivatives,65+,M,505.9,0.3,0.5,"1,799",70
11,British Columbia,J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors,65+,M,504.3,0.3,0.2,703,71
11,British Columbia,C07AG,Alpha- and beta-blocking agents,65+,M,488.27,0.2,0.8,"3,205",72
11,British Columbia,C02KX,Antihypertensives for pulmonary arterial hypertension,65+,M,473.31,0.2,0,21,73
11,British Columbia,A03FA,Propulsives,65+,M,418.56,0.2,2,"7,627",74
11,British Columbia,A04AD,Other antiemetics,65+,M,416.94,0.2,0.3,"1,228",75
11,British Columbia,A09AA,Enzyme preparations,65+,M,410.13,0.2,0.3,"1,326",76
11,British Columbia,S01EC,Carbonic anhydrase inhibitors,65+,M,366.03,0.2,1.4,"5,615",77
11,British Columbia,N02AB,Phenylpiperidine derivatives,65+,M,362.78,0.2,0.2,842,78
11,British Columbia,C01AA,Digitalis glycosides,65+,M,351.23,0.2,1.2,"4,515",79
11,British Columbia,C07AA,"Beta-blocking agents, non-selective",65+,M,343.55,0.2,1.6,"6,299",80
11,British Columbia,N05CF,Benzodiazepine-related drugs,65+,M,317.93,0.2,1.2,"4,713",81
11,British Columbia,M05BA,Bisphosphonates,65+,M,312.9,0.2,0.4,"1,716",82
11,British Columbia,N03AE,Benzodiazepine derivatives,65+,M,293.27,0.1,1.2,"4,692",83
11,British Columbia,A11CC,Vitamin D and analogues,65+,M,283.88,0.1,0.7,"2,645",84
11,British Columbia,J05AB,"Nucleosides and nucleotides, excluding reverse transcriptase inhibitors",65+,M,279.08,0.1,2.8,"11,083",85
11,British Columbia,L01BA,Folic acid analogues,65+,M,277.65,0.1,1.1,"4,254",86
11,British Columbia,C02DB,Hydrazinophthalazine derivatives,65+,M,274.31,0.1,1,"3,728",87
11,British Columbia,J01MA,Fluoroquinolones,65+,M,272.45,0.1,8.2,"31,889",88
11,British Columbia,S01BA,"Corticosteroids, plain",65+,M,269.28,0.1,4.8,"18,554",89
11,British Columbia,H01AX,Other anterior pituitary lobe hormones and analogues,65+,M,**,**,**,*,90
11,British Columbia,M03BX,Other centrally acting agents,65+,M,249.19,0.1,2.8,"10,780",91
11,British Columbia,M01AE,Propionic acid derivatives,65+,M,243.86,0.1,3.9,"15,033",92
11,British Columbia,N05AA,Phenothiazines with aliphatic side-chain,65+,M,240.7,0.1,0.7,"2,834",93
11,British Columbia,B02BX,Other systemic hemostatics,65+,M,**,**,**,**,94
11,British Columbia,J01FA,Macrolides,65+,M,227.24,0.1,5.3,"20,729",95
11,British Columbia,J01AA,Tetracyclines,65+,M,225.88,0.1,5.4,"21,179",96
11,British Columbia,C01BD,"Antiarrhythmics, class III",65+,M,220.45,0.1,0.9,"3,409",97
11,British Columbia,J02AC,Triazole derivatives,65+,M,216.44,0.1,0.1,259,98
11,British Columbia,A12BA,Potassium,65+,M,215.48,0.1,1.6,"6,363",99
11,British Columbia,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,65+,M,213.58,0.1,1.2,"4,534",100
11,British Columbia,L04AB,Tumour necrosis factor alpha (TNF-a) inhibitors,65+,F,"24,825.49",10.3,0.4,"1,722",1
11,British Columbia,B01AF,Direct factor Xa inhibitors,65+,F,"10,667.35",4.4,3.9,"17,472",2
11,British Columbia,J05AP,Antivirals for treatment of HCV infections,65+,F,"10,405.40",4.3,0,208,3
11,British Columbia,L04AA,Selective immunosuppressants,65+,F,"9,856.44",4.1,0.4,"1,816",4
11,British Columbia,C10AA,HMG-CoA reductase inhibitors,65+,F,"9,069.81",3.7,32.9,"147,007",5
11,British Columbia,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",65+,F,"7,331.36",3,3.7,"16,482",6
11,British Columbia,C08CA,Dihydropyridine derivatives,65+,F,"6,718.73",2.8,19.8,"88,710",7
11,British Columbia,A02BC,Proton pump inhibitors,65+,F,"5,370.26",2.2,14.3,"63,814",8
11,British Columbia,C07AB,"Beta-blocking agents, selective",65+,F,"5,028.90",2.1,17.6,"78,904",9
11,British Columbia,H03AA,Thyroid hormones,65+,F,"4,932.21",2,23.5,"105,152",10
11,British Columbia,C09AA,"ACE inhibitors, plain",65+,F,"4,868.46",2,21.9,"98,098",11
11,British Columbia,N06AB,Selective serotonin reuptake inhibitors,65+,F,"4,651.28",1.9,12.6,"56,348",12
11,British Columbia,N06AX,Other antidepressants,65+,F,"4,267.10",1.8,11.5,"51,385",13
11,British Columbia,C09CA,"Angiotensin II receptor blockers (ARBs), plain",65+,F,"4,232.18",1.7,9.1,"40,551",14
11,British Columbia,L04AC,Interleukin inhibitors,65+,F,"4,135.26",1.7,0.1,354,15
11,British Columbia,A10AE,"Insulins and analogues for injection, long-acting",65+,F,"3,642.30",1.5,1.4,"6,317",16
11,British Columbia,L01XC,Monoclonal antibodies,65+,F,"3,570.73",1.5,0.1,299,17
11,British Columbia,N05AX,Other antipsychotics,65+,F,"3,301.09",1.4,1.5,"6,513",18
11,British Columbia,N02AA,Natural opium alkaloids,65+,F,"3,275.04",1.4,6.3,"28,074",19
11,British Columbia,N03AX,Other antiepileptics,65+,F,"3,221.15",1.3,8.3,"36,914",20
11,British Columbia,A10BH,Dipeptidyl peptidase-4 (DPP-4) inhibitors,65+,F,"3,138.38",1.3,1.2,"5,308",21
11,British Columbia,R03BB,Anticholinergics,65+,F,"2,949.30",1.2,3.9,"17,327",22
11,British Columbia,N05AH,"Diazepines, oxazepines, thiazepines and oxepines",65+,F,"2,928.10",1.2,4,"17,971",23
11,British Columbia,A10BA,Biguanides,65+,F,"2,583.38",1.1,10.9,"48,838",24
11,British Columbia,B01AC,"Platelet aggregation inhibitors, excluding heparin",65+,F,"2,343.16",1,1.9,"8,481",25
11,British Columbia,C03CA,"Sulfonamides, plain",65+,F,"2,302.92",1,8.4,"37,672",26
11,British Columbia,R03BA,Glucocorticoids,65+,F,"2,052.65",0.8,3.9,"17,445",27
11,British Columbia,S01ED,Beta-blocking agents,65+,F,"1,866.67",0.8,3.9,"17,402",28
11,British Columbia,S01EE,Prostaglandin analogues,65+,F,"1,844.20",0.8,4.1,"18,418",29
11,British Columbia,C08DB,Benzothiazepine derivatives,65+,F,"1,791.18",0.7,3.3,"14,536",30
11,British Columbia,C02KX,Antihypertensives for pulmonary arterial hypertension,65+,F,"1,681.46",0.7,0,69,31
11,British Columbia,N04BA,Dopa and dopa derivatives,65+,F,"1,593.31",0.7,1.1,"4,995",32
11,British Columbia,B01AB,Heparin group,65+,F,"1,486.38",0.6,0.7,"2,957",33
11,British Columbia,N05BA,Benzodiazepine derivatives,65+,F,"1,484.38",0.6,10.8,"48,386",34
11,British Columbia,N06DA,Anticholinesterases,65+,F,"1,464.56",0.6,1.2,"5,211",35
11,British Columbia,B03AA,"Iron bivalent, oral preparations",65+,F,"1,436.82",0.6,3.6,"15,968",36
11,British Columbia,R03AC,Selective beta-2-adrenoreceptor agonists,65+,F,"1,428.71",0.6,11.3,"50,363",37
11,British Columbia,A07EC,Aminosalicylic acid and similar agents,65+,F,"1,417.62",0.6,0.9,"4,209",38
11,British Columbia,C03AA,"Thiazides, plain",65+,F,"1,404.83",0.6,13.1,"58,428",39
11,British Columbia,N02AJ,Opioids in combination with non-opioid analgesics,65+,F,"1,329.46",0.5,10.5,"46,963",40
11,British Columbia,N06AA,Non-selective monoamine reuptake inhibitors,65+,F,"1,307.27",0.5,4.5,"20,237",41
11,British Columbia,B02AB,Proteinase inhibitors,65+,F,"1,305.39",0.5,0,15,42
11,British Columbia,A10BD,Combinations of oral blood glucose–lowering drugs,65+,F,"1,280.54",0.5,0.5,"2,337",43
11,British Columbia,R03AL,"Adrenergics in combination with anticholinergics, including triple combinations with corticosteroids",65+,F,"1,274.44",0.5,1.1,"5,103",44
11,British Columbia,A10BB,Sulfonylureas,65+,F,"1,192.10",0.5,2.5,"11,108",45
11,British Columbia,C01DA,Organic nitrates,65+,F,"1,181.14",0.5,3.4,"15,270",46
11,British Columbia,M03AX,"Other muscle relaxants, peripherally acting agents",65+,F,"1,179.13",0.5,0.3,"1,218",47
11,British Columbia,N07BA,Drugs used in nicotine dependence,65+,F,"1,169.16",0.5,1.6,"7,052",48
11,British Columbia,M05BX,Other drugs affecting bone structure and mineralization,65+,F,"1,154.37",0.5,0.4,"1,934",49
11,British Columbia,B01AA,Vitamin K antagonists,65+,F,"1,057.63",0.4,2.7,"12,222",50
11,British Columbia,L03AA,Colony-stimulating factors,65+,F,"1,040.96",0.4,0.1,434,51
11,British Columbia,M05BA,Bisphosphonates,65+,F,"1,016.24",0.4,2,"9,047",52
11,British Columbia,H02AB,Glucocorticoids,65+,F,992.07,0.4,11.4,"50,951",53
11,British Columbia,A02BA,H2-receptor antagonists,65+,F,975.88,0.4,4.5,"20,004",54
11,British Columbia,B01AE,Direct thrombin inhibitors,65+,F,936.42,0.4,0.3,"1,235",55
11,British Columbia,A10AB,"Insulins and analogues for injection, fast-acting",65+,F,922.58,0.4,1.3,"5,739",56
11,British Columbia,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",65+,F,891.29,0.4,0.5,"2,220",57
11,British Columbia,A10AC,"Insulins and analogues for injection, intermediate-acting",65+,F,882.23,0.4,0.7,"3,253",58
11,British Columbia,M04AA,Preparations inhibiting uric acid production,65+,F,776.6,0.3,2.3,"10,435",59
11,British Columbia,A03FA,Propulsives,65+,F,682.34,0.3,2.8,"12,432",60
11,British Columbia,L01XE,Protein kinase inhibitors,65+,F,**,**,**,**,61
11,British Columbia,L01BA,Folic acid analogues,65+,F,664.6,0.3,1.7,"7,441",62
11,British Columbia,D07AC,"Corticosteroids, potent (group III)",65+,F,657.27,0.3,10.4,"46,397",63
11,British Columbia,L04AX,Other immunosuppressants,65+,F,647.67,0.3,0.3,"1,192",64
11,British Columbia,G03CA,"Natural and semisynthetic estrogens, plain",65+,F,646.6,0.3,5.3,"23,547",65
11,British Columbia,C03DA,Aldosterone antagonists,65+,F,631.83,0.3,2.7,"12,227",66
11,British Columbia,A09AA,Enzyme preparations,65+,F,624.26,0.3,0.4,"1,717",67
11,British Columbia,N05CF,Benzodiazepine-related drugs,65+,F,615.26,0.3,2.2,"9,673",68
11,British Columbia,N07BC,Drugs used in opioid dependence,65+,F,606.76,0.3,0.2,732,69
11,British Columbia,C07AA,"Beta-blocking agents, non-selective",65+,F,579.07,0.2,1.7,"7,788",70
11,British Columbia,N03AE,Benzodiazepine derivatives,65+,F,569.56,0.2,1.9,"8,310",71
11,British Columbia,C01AA,Digitalis glycosides,65+,F,562.39,0.2,1.2,"5,170",72
11,British Columbia,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,65+,F,561.54,0.2,1.7,"7,778",73
11,British Columbia,S01EC,Carbonic anhydrase inhibitors,65+,F,558.64,0.2,1.3,"6,023",74
11,British Columbia,G04BE,Drugs used in erectile dysfunction,65+,F,546.92,0.2,0,97,75
11,British Columbia,N03AG,Fatty acid derivatives,65+,F,546.71,0.2,0.5,"2,047",76
11,British Columbia,A04AD,Other antiemetics,65+,F,541.83,0.2,0.4,"1,616",77
11,British Columbia,C09DX,"Angiotensin II receptor blockers (ARBs), other combinations",65+,F,539.51,0.2,0.1,354,78
11,British Columbia,R03DX,Other systemic drugs for obstructive airway diseases,65+,F,520.29,0.2,0,28,79
11,British Columbia,A05AA,Bile acids and derivatives,65+,F,492.84,0.2,0.2,"1,033",80
11,British Columbia,V03AC,Iron-chelating agents,65+,F,487.88,0.2,0,37,81
11,British Columbia,A10BK,Sodium–glucose co-transporter 2 (SGLT2) inhibitors,65+,F,486.69,0.2,0.5,"2,389",82
11,British Columbia,A12BA,Potassium,65+,F,482.18,0.2,2.4,"10,606",83
11,British Columbia,J01XE,Nitrofuran derivatives,65+,F,469.56,0.2,9,"40,315",84
11,British Columbia,N02AB,Phenylpiperidine derivatives,65+,F,459.34,0.2,0.3,"1,119",85
11,British Columbia,S01BA,"Corticosteroids, plain",65+,F,449.9,0.2,5.3,"23,671",86
11,British Columbia,C05BA,Heparins or heparinoids for topical use,65+,F,449.48,0.2,0.1,409,87
11,British Columbia,J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors,65+,F,448.42,0.2,0.1,501,88
11,British Columbia,J05AB,"Nucleosides and nucleotides, excluding reverse transcriptase inhibitors",65+,F,447.56,0.2,4.1,"18,451",89
11,British Columbia,C07AG,Alpha- and beta-blocking agents,65+,F,424.22,0.2,0.5,"2,045",90
11,British Columbia,C02DB,Hydrazinophthalazine derivatives,65+,F,421.97,0.2,0.9,"3,973",91
11,British Columbia,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,65+,F,420.25,0.2,0.4,"1,715",92
11,British Columbia,N02CC,Selective serotonin (5HT1) agonists,65+,F,392.94,0.2,1.1,"4,784",93
11,British Columbia,J01MA,Fluoroquinolones,65+,F,374.07,0.2,8.2,"36,721",94
11,British Columbia,M03BX,Other centrally acting agents,65+,F,358.97,0.1,3.2,"14,255",95
11,British Columbia,C10AC,Bile acid sequestrants,65+,F,350.77,0.1,0.7,"3,102",96
11,British Columbia,P01BA,Aminoquinolines,65+,F,349.26,0.1,1.5,"6,629",97
11,British Columbia,J01FA,Macrolides,65+,F,335.29,0.1,6.2,"27,601",98
11,British Columbia,A11CC,Vitamin D and analogues,65+,F,328.3,0.1,0.6,"2,892",99
11,British Columbia,A04AA,Serotonin (5HT3) antagonists,65+,F,301.04,0.1,0.5,"2,381",100
11,British Columbia,L04AB,Tumour necrosis factor alpha (TNF-a) inhibitors,<65,Total,"153,940.22",19.4,0.4,"9,485",1
11,British Columbia,J05AP,Antivirals for treatment of HCV infections,<65,Total,"122,047.72",15.4,0.1,"2,400",2
11,British Columbia,L04AA,Selective immunosuppressants,<65,Total,"45,436.24",5.7,0.2,"5,008",3
11,British Columbia,N05AX,Other antipsychotics,<65,Total,"45,342.17",5.7,1.3,"28,925",4
11,British Columbia,N07BC,Drugs used in opioid dependence,<65,Total,"40,220.94",5.1,1.2,"25,645",5
11,British Columbia,N05AH,"Diazepines, oxazepines, thiazepines and oxepines",<65,Total,"27,878.84",3.5,3.3,"71,167",6
11,British Columbia,N02AA,Natural opium alkaloids,<65,Total,"20,162.81",2.5,2.4,"52,586",7
11,British Columbia,L04AC,Interleukin inhibitors,<65,Total,"18,659.75",2.4,0.1,"1,527",8
11,British Columbia,N06AB,Selective serotonin reuptake inhibitors,<65,Total,"16,058.36",2,11.8,"254,280",9
11,British Columbia,N06AX,Other antidepressants,<65,Total,"15,210.79",1.9,7,"152,320",10
11,British Columbia,N03AX,Other antiepileptics,<65,Total,"12,987.16",1.6,4.1,"88,782",11
11,British Columbia,N07BA,Drugs used in nicotine dependence,<65,Total,"11,944.60",1.5,3.6,"78,317",12
11,British Columbia,N06BA,Centrally acting sympathomimetics,<65,Total,"9,164.94",1.2,1.5,"32,402",13
11,British Columbia,L04AX,Other immunosuppressants,<65,Total,"8,322.16",1.1,0.2,"4,581",14
11,British Columbia,L01XC,Monoclonal antibodies,<65,Total,"7,548.77",1,0,686,15
11,British Columbia,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",<65,Total,"6,060.49",0.8,1.1,"23,894",16
11,British Columbia,A10AE,"Insulins and analogues for injection, long-acting",<65,Total,"5,694.72",0.7,0.6,"13,005",17
11,British Columbia,A02BC,Proton pump inhibitors,<65,Total,"5,647.83",0.7,3.4,"73,904",18
11,British Columbia,B02AB,Proteinase inhibitors,<65,Total,"5,560.94",0.7,0,59,19
11,British Columbia,C10AA,HMG-CoA reductase inhibitors,<65,Total,"5,518.60",0.7,8.6,"186,151",20
11,British Columbia,N03AG,Fatty acid derivatives,<65,Total,"4,767.22",0.6,0.7,"14,563",21
11,British Columbia,H03AA,Thyroid hormones,<65,Total,"4,154.71",0.5,6.4,"137,862",22
11,British Columbia,B01AC,"Platelet aggregation inhibitors, excluding heparin",<65,Total,"4,125.44",0.5,0.3,"7,183",23
11,British Columbia,R03BA,Glucocorticoids,<65,Total,"3,866.15",0.5,4.4,"94,468",24
11,British Columbia,C09AA,"ACE inhibitors, plain",<65,Total,"3,683.62",0.5,6.6,"142,364",25
11,British Columbia,M03AX,"Other muscle relaxants, peripherally acting agents",<65,Total,"3,608.02",0.5,0.1,"2,773",26
11,British Columbia,A07EC,Aminosalicylic acid and similar agents,<65,Total,"3,497.26",0.4,0.7,"14,505",27
11,British Columbia,L03AA,Colony-stimulating factors,<65,Total,"3,487.85",0.4,0.1,"1,381",28
11,British Columbia,C02KX,Antihypertensives for pulmonary arterial hypertension,<65,Total,"3,466.25",0.4,0,118,29
11,British Columbia,N02AJ,Opioids in combination with non-opioid analgesics,<65,Total,"3,253.85",0.4,9.7,"209,618",30
11,British Columbia,N05BA,Benzodiazepine derivatives,<65,Total,"3,190.90",0.4,6.3,"136,063",31
11,British Columbia,M01AE,Propionic acid derivatives,<65,Total,"3,154.96",0.4,7.6,"163,453",32
11,British Columbia,A10AB,"Insulins and analogues for injection, fast-acting",<65,Total,"3,150.89",0.4,1,"20,787",33
11,British Columbia,A09AA,Enzyme preparations,<65,Total,"3,078.92",0.4,0.1,"2,941",34
11,British Columbia,N06AA,Non-selective monoamine reuptake inhibitors,<65,Total,"3,052.94",0.4,2.4,"51,663",35
11,British Columbia,L03AB,Interferons,<65,Total,"2,881.22",0.4,0,207,36
11,British Columbia,N03AF,Carboxamide derivatives,<65,Total,"2,626.05",0.3,0.4,"8,471",37
11,British Columbia,B01AB,Heparin group,<65,Total,"2,549.66",0.3,0.2,"3,483",38
11,British Columbia,A10BA,Biguanides,<65,Total,"2,543.35",0.3,4.2,"91,031",39
11,British Columbia,R03AC,Selective beta-2-adrenoreceptor agonists,<65,Total,"2,523.92",0.3,10.2,"220,395",40
11,British Columbia,N03AE,Benzodiazepine derivatives,<65,Total,"2,515.84",0.3,1.3,"29,041",41
11,British Columbia,C08CA,Dihydropyridine derivatives,<65,Total,"2,489.22",0.3,3.9,"84,615",42
11,British Columbia,V03AC,Iron-chelating agents,<65,Total,"2,423.11",0.3,0,91,43
11,British Columbia,A04AD,Other antiemetics,<65,Total,"2,381.83",0.3,0.2,"5,225",44
11,British Columbia,M03BX,Other centrally acting agents,<65,Total,"2,365.68",0.3,4.7,"102,311",45
11,British Columbia,A02BA,H2-receptor antagonists,<65,Total,"2,314.45",0.3,2.3,"49,877",46
11,British Columbia,L03AX,Other immunostimulants,<65,Total,"2,256.95",0.3,0,366,47
11,British Columbia,C07AB,"Beta-blocking agents, selective",<65,Total,"2,220.39",0.3,3.1,"66,233",48
11,British Columbia,H01AC,Somatropin and somatropin agonists,<65,Total,**,**,**,**,49
11,British Columbia,B01AF,Direct factor Xa inhibitors,<65,Total,"2,145.45",0.3,0.3,"6,334",50
11,British Columbia,R05CB,Mucolytics,<65,Total,"2,074.08",0.3,0,304,51
11,British Columbia,A10BH,Dipeptidyl peptidase-4 (DPP-4) inhibitors,<65,Total,"1,986.46",0.3,0.2,"4,604",52
11,British Columbia,R03BB,Anticholinergics,<65,Total,"1,973.50",0.2,0.8,"16,534",53
11,British Columbia,R03DX,Other systemic drugs for obstructive airway diseases,<65,Total,"1,949.08",0.2,0,94,54
11,British Columbia,N02CC,Selective serotonin (5HT1) agonists,<65,Total,"1,944.53",0.2,1.7,"37,192",55
11,British Columbia,G03AA,"Progestogens and estrogens, fixed combinations",<65,Total,"1,653.77",0.2,5.6,"121,398",56
11,British Columbia,J05AB,"Nucleosides and nucleotides, excluding reverse transcriptase inhibitors",<65,Total,"1,547.40",0.2,4.9,"106,927",57
11,British Columbia,N05AN,Lithium,<65,Total,"1,530.46",0.2,0.4,"7,730",58
11,British Columbia,N05CF,Benzodiazepine-related drugs,<65,Total,"1,477.05",0.2,0.5,"11,286",59
11,British Columbia,B03AA,"Iron bivalent, oral preparations",<65,Total,"1,408.39",0.2,1,"21,312",60
