Sort code,Jurisdiction,Drug class code,Drug class,Age group,Sex , TPS ($ 000) ,"Proportion 
of TPS (%)","Rate of 
use (%)", Number of active beneficiaries ,Rank
11,British Columbia,B01AF,Direct factor Xa inhibitors,65+,Total,"23,853.92",5.2,5.3,"44,977",2
11,British Columbia,J05AP,Antivirals for treatment of HCV infections,65+,Total,"20,760.94",4.5,0.1,433,3
11,British Columbia,L04AA,Selective immunosuppressants,65+,Total,"17,768.47",3.9,0.4,"3,044",4
11,British Columbia,C10AA,HMG-CoA reductase inhibitors,65+,Total,"17,484.74",3.8,41.5,"352,952",5
11,British Columbia,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",65+,Total,"11,997.40",2.6,3.5,"30,078",6
11,British Columbia,C08CA,Dihydropyridine derivatives,65+,Total,"11,221.24",2.5,21.1,"179,363",7
11,British Columbia,A02BC,Proton pump inhibitors,65+,Total,"10,279.32",2.3,13.1,"111,759",8
11,British Columbia,L04AC,Interleukin inhibitors,65+,Total,"9,958.05",2.2,0.1,772,9
11,British Columbia,C07AB,"Beta-blocking agents, selective",65+,Total,"9,131.60",2.0,20.2,"171,506",10
11,British Columbia,C09AA,"ACE inhibitors, plain",65+,Total,"8,952.31",2.0,26.0,"221,346",11
11,British Columbia,N06AB,Selective serotonin reuptake inhibitors,65+,Total,"7,235.11",1.6,10.2,"86,431",12
11,British Columbia,N02AA,Natural opium alkaloids,65+,Total,"6,817.20",1.5,5.8,"48,979",13
11,British Columbia,A10AE,"Insulins and analogues for injection, long-acting",65+,Total,"6,707.64",1.5,1.6,"13,929",14
11,British Columbia,N06AX,Other antidepressants,65+,Total,"6,650.74",1.5,10.0,"85,522",15
11,British Columbia,H03AA,Thyroid hormones,65+,Total,"6,535.79",1.4,16.7,"142,442",16
11,British Columbia,N05AX,Other antipsychotics,65+,Total,"6,488.79",1.4,1.4,"11,535",17
11,British Columbia,C09CA,"Angiotensin II receptor blockers (ARBs), plain",65+,Total,"6,344.81",1.4,7.8,"66,508",18
11,British Columbia,N05AH,"Diazepines, oxazepines, thiazepines and oxepines",65+,Total,"5,884.76",1.3,4.0,"34,385",19
11,British Columbia,R03BB,Anticholinergics,65+,Total,"5,852.73",1.3,4.2,"36,125",20
11,British Columbia,N03AX,Other antiepileptics,65+,Total,"5,775.92",1.3,7.4,"63,346",21
11,British Columbia,A10BH,Dipeptidyl peptidase 4 (DPP-4) inhibitors,65+,Total,"5,631.04",1.2,1.2,"10,490",22
11,British Columbia,L01EX,Other protein kinase inhibitors,65+,Total,"5,301.49",1.2,0.0,226,23
11,British Columbia,A10BA,Biguanides,65+,Total,"5,106.93",1.1,13.6,"115,518",24
11,British Columbia,B02AB,Proteinase inhibitors,65+,Total,"4,949.95",1.1,0.0,49,25
11,British Columbia,L01XC,Monoclonal antibodies,65+,Total,"4,805.17",1.1,0.1,461,26
11,British Columbia,B01AC,"Platelet aggregation inhibitors, excluding heparin",65+,Total,"4,570.07",1.0,4.0,"34,369",27
11,British Columbia,C03CA,"Sulfonamides, plain",65+,Total,"3,976.89",0.9,8.3,"70,718",28
11,British Columbia,N04BA,Dopa and dopa derivatives,65+,Total,"3,929.71",0.9,1.4,"11,654",29
11,British Columbia,A10BK,Sodium–glucose co-transporter 2 (SGLT2) inhibitors,65+,Total,"3,927.78",0.9,1.3,"11,181",30
11,British Columbia,R03BA,Glucocorticoids,65+,Total,"3,538.27",0.8,3.3,"27,782",31
11,British Columbia,R03AL,"Adrenergics in combination with anticholinergics, including triple combinations with corticosteroids",65+,Total,"3,362.51",0.7,1.5,"12,421",32
11,British Columbia,L04AX,Other immunosuppressants,65+,Total,"3,099.98",0.7,0.2,"2,126",33
11,British Columbia,S01ED,Beta-blocking agents,65+,Total,"3,088.43",0.7,4.1,"34,911",34
11,British Columbia,G04CA,Alpha-adrenoreceptor antagonists,65+,Total,"3,088.01",0.7,9.2,"78,133",35
11,British Columbia,C09DX,"Angiotensin II receptor blockers (ARBs), other combinations",65+,Total,"2,992.64",0.7,0.3,"2,248",36
11,British Columbia,S01EE,Prostaglandin analogues,65+,Total,"2,838.41",0.6,4.0,"34,112",37
11,British Columbia,R03DX,Other systemic drugs for obstructive airway diseases,65+,Total,"2,835.31",0.6,0.0,197,38
11,British Columbia,A10BD,Combinations of oral blood glucose–lowering drugs,65+,Total,"2,794.40",0.6,0.7,"5,713",39
11,British Columbia,A07EC,Aminosalicylic acid and similar agents,65+,Total,"2,695.61",0.6,0.9,"7,943",40
11,British Columbia,C08DB,Benzothiazepine derivatives,65+,Total,"2,601.48",0.6,2.8,"24,213",41
11,British Columbia,N07BC,Drugs used in opioid dependence,65+,Total,"2,566.56",0.6,0.3,"2,330",42
11,British Columbia,R03AC,Selective beta-2-adrenoreceptor agonists,65+,Total,"2,532.52",0.6,10.1,"86,124",43
11,British Columbia,B01AB,Heparin group,65+,Total,"2,529.28",0.6,0.5,"4,352",44
11,British Columbia,B03AA,"Iron bivalent, oral preparations",65+,Total,"2,426.43",0.5,3.3,"27,803",45
11,British Columbia,C02KX,Antihypertensives for pulmonary arterial hypertension,65+,Total,"2,405.89",0.5,0.0,84,46
11,British Columbia,N02AJ,Opioids in combination with non-opioid analgesics,65+,Total,"2,372.97",0.5,10.1,"85,921",47
11,British Columbia,A10BB,Sulfonylureas,65+,Total,"2,266.02",0.5,2.9,"24,568",48
11,British Columbia,A10AB,"Insulins and analogues for injection, fast-acting",65+,Total,"2,222.57",0.5,1.6,"14,025",49
11,British Columbia,N05BA,Benzodiazepine derivatives,65+,Total,"2,208.34",0.5,8.0,"67,916",50
11,British Columbia,N07BA,Drugs used in nicotine dependence,65+,Total,"2,150.67",0.5,1.6,"13,507",51
11,British Columbia,C03AA,"Thiazides, plain",65+,Total,"2,103.54",0.5,11.1,"94,456",52
11,British Columbia,M05BX,Other drugs affecting bone structure and mineralization,65+,Total,"1,975.76",0.4,0.3,"2,605",53
11,British Columbia,N06AA,Non-selective monoamine reuptake inhibitors,65+,Total,"1,920.54",0.4,3.4,"29,244",54
11,British Columbia,C01DA,Organic nitrates,65+,Total,"1,906.86",0.4,3.7,"31,431",55
11,British Columbia,N06DA,Anticholinesterases,65+,Total,"1,855.85",0.4,0.9,"7,754",56
11,British Columbia,A10AC,"Insulins and analogues for injection, intermediate-acting",65+,Total,"1,846.23",0.4,0.9,"7,275",57
11,British Columbia,M04AA,Preparations inhibiting uric acid production,65+,Total,"1,844.46",0.4,4.7,"40,043",58
11,British Columbia,B01AA,Vitamin K antagonists,65+,Total,"1,819.01",0.4,2.9,"24,825",59
11,British Columbia,L03AA,Colony-stimulating factors,65+,Total,"1,726.67",0.4,0.1,772,60
11,British Columbia,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",65+,Total,"1,698.49",0.4,0.5,"4,537",61
11,British Columbia,H02AB,Glucocorticoids,65+,Total,"1,589.07",0.3,9.7,"82,904",62
11,British Columbia,B01AE,Direct thrombin inhibitors,65+,Total,"1,537.15",0.3,0.3,"2,292",63
11,British Columbia,M03AX,"Other muscle relaxants, peripherally acting agents",65+,Total,"1,381.18",0.3,0.2,"1,786",64
11,British Columbia,M05BA,Bisphosphonates,65+,Total,"1,362.85",0.3,1.2,"10,488",65
11,British Columbia,V03AC,Iron-chelating agents,65+,Total,"1,291.91",0.3,0.0,83,66
11,British Columbia,D07AC,"Corticosteroids, potent (group III)",65+,Total,"1,166.89",0.3,9.3,"79,526",67
11,British Columbia,C03DA,Aldosterone antagonists,65+,Total,"1,165.04",0.3,3.1,"26,721",68
11,British Columbia,A09AA,Enzyme preparations,65+,Total,"1,149.36",0.3,0.4,"3,118",69
11,British Columbia,N03AG,Fatty acid derivatives,65+,Total,"1,136.11",0.2,0.5,"3,951",70
11,British Columbia,A03FA,Propulsives,65+,Total,"1,126.85",0.2,2.3,"19,847",71
11,British Columbia,C10AX,Other lipid-modifying agents,65+,Total,"1,118.22",0.2,0.1,"1,225",72
11,British Columbia,A04AD,Other antiemetics,65+,Total,"1,081.19",0.2,0.3,"2,626",73
11,British Columbia,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,65+,Total,"1,074.33",0.2,0.6,"4,798",74
11,British Columbia,L01BA,Folic acid analogues,65+,Total,"1,027.68",0.2,1.5,"12,474",75
11,British Columbia,J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors,65+,Total,"1,005.98",0.2,0.2,"1,340",76
11,British Columbia,S01EC,Carbonic anhydrase inhibitors,65+,Total,976.58,0.2,1.5,"12,440",77
11,British Columbia,G04CB,Testosterone-5-alpha reductase inhibitors,65+,Total,965.33,0.2,1.0,"8,304",78
11,British Columbia,C07AA,"Beta-blocking agents, non-selective",65+,Total,960.24,0.2,1.7,"14,224",79
11,British Columbia,N03AE,Benzodiazepine derivatives,65+,Total,910.79,0.2,1.5,"12,541",80
11,British Columbia,C01AA,Digitalis glycosides,65+,Total,908.31,0.2,1.1,"9,045",81
11,British Columbia,N05CF,Benzodiazepine-related drugs,65+,Total,884.37,0.2,1.6,"13,337",82
11,British Columbia,C07AG,Alpha- and beta-blocking agents,65+,Total,880.23,0.2,0.6,"5,178",83
11,British Columbia,A05AA,Bile acids and derivatives,65+,Total,867.60,0.2,0.2,"1,459",84
11,British Columbia,N02AB,Phenylpiperidine derivatives,65+,Total,845.41,0.2,0.2,"1,908",85
11,British Columbia,G04BE,Drugs used in erectile dysfunction,65+,Total,823.82,0.2,0.0,208,86
11,British Columbia,C02DB,Hydrazinophthalazine derivatives,65+,Total,743.75,0.2,0.9,"7,971",87
11,British Columbia,J05AB,"Nucleosides and nucleotides, excluding reverse transcriptase inhibitors",65+,Total,742.12,0.2,3.5,"29,400",88
11,British Columbia,A12BA,Potassium,65+,Total,723.37,0.2,2.0,"17,107",89
11,British Columbia,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,65+,Total,712.72,0.2,1.3,"11,174",90
11,British Columbia,A02BA,H2-receptor antagonists,65+,Total,678.24,0.1,1.6,"13,538",91
11,British Columbia,A04AA,Serotonin (5HT3) antagonists,65+,Total,664.49,0.1,0.6,"4,978",92
11,British Columbia,G03CA,"Natural and semisynthetic estrogens, plain",65+,Total,655.16,0.1,2.7,"22,837",93
11,British Columbia,M03BX,Other centrally acting agents,65+,Total,637.20,0.1,2.9,"24,636",94
11,British Columbia,S01BA,"Corticosteroids, plain",65+,Total,614.60,0.1,4.4,"37,187",95
11,British Columbia,A07AA,Antibiotics,65+,Total,605.56,0.1,1.0,"8,786",96
11,British Columbia,A11CC,Vitamin D and analogues,65+,Total,602.30,0.1,0.6,"5,420",97
11,British Columbia,B02BX,Other systemic hemostatics,65+,Total,601.30,0.1,0.0,18,98
11,British Columbia,J02AC,Triazole derivatives,65+,Total,**,**,**,**,99
11,British Columbia,N02CC,Selective serotonin (5HT1) agonists,65+,Total,588.09,0.1,0.8,"6,396",100
11,British Columbia,L04AB,Tumour necrosis factor alpha (TNF-alpha) inhibitors,65+,M,"18,849.34",9.2,0.3,"1,359",1
11,British Columbia,J05AP,Antivirals for treatment of HCV infections,65+,M,"14,986.32",7.3,0.1,307,2
11,British Columbia,B01AF,Direct factor Xa inhibitors,65+,M,"10,542.05",5.1,5.8,"23,099",3
11,British Columbia,C10AA,HMG-CoA reductase inhibitors,65+,M,"7,893.24",3.8,49.6,"197,360",4
11,British Columbia,L04AA,Selective immunosuppressants,65+,M,"5,695.69",2.8,0.2,985,5
11,British Columbia,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",65+,M,"4,913.80",2.4,3.3,"12,942",6
11,British Columbia,L04AC,Interleukin inhibitors,65+,M,"4,494.24",2.2,0.1,322,7
11,British Columbia,L01EX,Other protein kinase inhibitors,65+,M,**,**,**,**,8
11,British Columbia,C08CA,Dihydropyridine derivatives,65+,M,"4,145.60",2.0,21.8,"86,804",9
11,British Columbia,C09AA,"ACE inhibitors, plain",65+,M,"4,090.45",2.0,31.0,"123,499",10
11,British Columbia,C07AB,"Beta-blocking agents, selective",65+,M,"3,886.05",1.9,23.1,"91,752",11
11,British Columbia,A02BC,Proton pump inhibitors,65+,M,"3,608.72",1.8,11.5,"45,785",12
11,British Columbia,A10AE,"Insulins and analogues for injection, long-acting",65+,M,"3,459.03",1.7,1.9,"7,600",13
11,British Columbia,N02AA,Natural opium alkaloids,65+,M,"3,287.10",1.6,5.3,"20,949",14
11,British Columbia,B02AB,Proteinase inhibitors,65+,M,"3,154.67",1.5,0.0,28,15
11,British Columbia,G04CA,Alpha-adrenoreceptor antagonists,65+,M,"2,972.37",1.4,19.1,"76,145",16
11,British Columbia,N05AX,Other antipsychotics,65+,M,"2,782.30",1.4,1.2,"4,668",17
11,British Columbia,N05AH,"Diazepines, oxazepines, thiazepines and oxepines",65+,M,"2,773.89",1.3,3.9,"15,356",18
11,British Columbia,R03BB,Anticholinergics,65+,M,"2,744.81",1.3,4.5,"18,045",19
11,British Columbia,A10BH,Dipeptidyl peptidase 4 (DPP-4) inhibitors,65+,M,"2,416.29",1.2,1.3,"5,128",20
11,British Columbia,A10BA,Biguanides,65+,M,"2,361.24",1.1,16.4,"65,117",21
11,British Columbia,N06AX,Other antidepressants,65+,M,"2,313.03",1.1,7.9,"31,621",22
11,British Columbia,L04AX,Other immunosuppressants,65+,M,"2,300.52",1.1,0.2,932,23
11,British Columbia,N03AX,Other antiepileptics,65+,M,"2,287.19",1.1,6.4,"25,360",24
11,British Columbia,N06AB,Selective serotonin reuptake inhibitors,65+,M,"2,266.18",1.1,7.1,"28,216",25
11,British Columbia,C09DX,"Angiotensin II receptor blockers (ARBs), other combinations",65+,M,"2,234.43",1.1,0.4,"1,762",26
11,British Columbia,A10BK,Sodium–glucose co-transporter 2 (SGLT2) inhibitors,65+,M,"2,149.29",1.0,1.7,"6,896",27
11,British Columbia,N04BA,Dopa and dopa derivatives,65+,M,"2,082.31",1.0,1.7,"6,705",28
11,British Columbia,C09CA,"Angiotensin II receptor blockers (ARBs), plain",65+,M,"1,889.94",0.9,6.5,"25,941",29
11,British Columbia,N07BC,Drugs used in opioid dependence,65+,M,"1,847.76",0.9,0.4,"1,514",30
11,British Columbia,B01AC,"Platelet aggregation inhibitors, excluding heparin",65+,M,"1,795.21",0.9,5.2,"20,857",31
11,British Columbia,R03AL,"Adrenergics in combination with anticholinergics, including triple combinations with corticosteroids",65+,M,"1,736.28",0.8,1.7,"6,598",32
11,British Columbia,C03CA,"Sulfonamides, plain",65+,M,"1,627.02",0.8,8.5,"33,640",33
11,British Columbia,H03AA,Thyroid hormones,65+,M,"1,483.43",0.7,9.0,"35,780",34
11,British Columbia,L01XC,Monoclonal antibodies,65+,M,"1,380.81",0.7,0.0,144,35
11,British Columbia,R03BA,Glucocorticoids,65+,M,"1,380.32",0.7,2.7,"10,939",36
11,British Columbia,A10BD,Combinations of oral blood glucose–lowering drugs,65+,M,"1,367.36",0.7,0.8,"3,206",37
11,British Columbia,A10AB,"Insulins and analogues for injection, fast-acting",65+,M,"1,262.22",0.6,2.0,"7,975",38
11,British Columbia,B01AB,Heparin group,65+,M,"1,245.07",0.6,0.5,"1,949",39
11,British Columbia,R03DX,Other systemic drugs for obstructive airway diseases,65+,M,"1,241.80",0.6,0.0,83,40
11,British Columbia,S01ED,Beta-blocking agents,65+,M,"1,238.68",0.6,4.3,"16,958",41
11,British Columbia,A07EC,Aminosalicylic acid and similar agents,65+,M,"1,153.12",0.6,0.9,"3,571",42
11,British Columbia,N07BA,Drugs used in nicotine dependence,65+,M,"1,137.45",0.6,1.8,"7,174",43
11,British Columbia,R03AC,Selective beta-2-adrenoreceptor agonists,65+,M,"1,099.97",0.5,9.2,"36,658",44
11,British Columbia,S01EE,Prostaglandin analogues,65+,M,"1,062.78",0.5,4.0,"15,835",45
11,British Columbia,M04AA,Preparations inhibiting uric acid production,65+,M,"1,049.60",0.5,7.5,"29,660",46
11,British Columbia,N02AJ,Opioids in combination with non-opioid analgesics,65+,M,"1,009.77",0.5,10.4,"41,501",47
11,British Columbia,A10BB,Sulfonylureas,65+,M,"1,006.10",0.5,3.4,"13,458",48
11,British Columbia,A10AC,"Insulins and analogues for injection, intermediate-acting",65+,M,977.28,0.5,1.0,"4,136",49
11,British Columbia,G04CB,Testosterone-5-alpha reductase inhibitors,65+,M,**,**,**,**,50
11,British Columbia,B03AA,"Iron bivalent, oral preparations",65+,M,917.83,0.4,3.0,"11,931",51
11,British Columbia,B01AA,Vitamin K antagonists,65+,M,896.16,0.4,3.7,"14,734",52
11,British Columbia,C08DB,Benzothiazepine derivatives,65+,M,854.26,0.4,2.6,"10,370",53
11,British Columbia,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",65+,M,848.22,0.4,0.6,"2,448",54
11,British Columbia,C01DA,Organic nitrates,65+,M,783.37,0.4,4.3,"17,272",55
11,British Columbia,M05BX,Other drugs affecting bone structure and mineralization,65+,M,781.89,0.4,0.1,429,56
11,British Columbia,N05BA,Benzodiazepine derivatives,65+,M,771.66,0.4,5.7,"22,843",57
11,British Columbia,V03AC,Iron-chelating agents,65+,M,756.40,0.4,0.0,50,58
11,British Columbia,B01AE,Direct thrombin inhibitors,65+,M,718.23,0.3,0.3,"1,236",59
11,British Columbia,C03AA,"Thiazides, plain",65+,M,692.52,0.3,9.9,"39,349",60
11,British Columbia,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,65+,M,655.76,0.3,0.8,"2,989",61
11,British Columbia,L03AA,Colony-stimulating factors,65+,M,649.82,0.3,0.1,291,62
11,British Columbia,H02AB,Glucocorticoids,65+,M,649.19,0.3,9.6,"38,049",63
11,British Columbia,N06DA,Anticholinesterases,65+,M,612.97,0.3,0.8,"3,206",64
11,British Columbia,N06AA,Non-selective monoamine reuptake inhibitors,65+,M,603.28,0.3,2.3,"9,038",65
11,British Columbia,C02KX,Antihypertensives for pulmonary arterial hypertension,65+,M,575.02,0.3,0.0,18,66
11,British Columbia,D07AC,"Corticosteroids, potent (group III)",65+,M,551.89,0.3,9.3,"37,117",67
11,British Columbia,C03DA,Aldosterone antagonists,65+,M,548.52,0.3,3.5,"14,065",68
11,British Columbia,N03AG,Fatty acid derivatives,65+,M,543.13,0.3,0.5,"1,847",69
11,British Columbia,J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors,65+,M,514.30,0.3,0.2,777,70
11,British Columbia,C07AG,Alpha- and beta-blocking agents,65+,M,482.50,0.2,0.8,"3,179",71
11,British Columbia,A04AD,Other antiemetics,65+,M,469.80,0.2,0.3,"1,118",72
11,British Columbia,A09AA,Enzyme preparations,65+,M,466.14,0.2,0.3,"1,385",73
11,British Columbia,C10AX,Other lipid-modifying agents,65+,M,464.89,0.2,0.2,643,74
11,British Columbia,M03AX,"Other muscle relaxants, peripherally acting agents",65+,M,447.26,0.2,0.1,555,75
11,British Columbia,A03FA,Propulsives,65+,M,408.28,0.2,1.9,"7,698",76
11,British Columbia,S01EC,Carbonic anhydrase inhibitors,65+,M,402.27,0.2,1.5,"6,041",77
11,British Columbia,N02AB,Phenylpiperidine derivatives,65+,M,375.67,0.2,0.2,799,78
11,British Columbia,C07AA,"Beta-blocking agents, non-selective",65+,M,362.96,0.2,1.6,"6,455",79
11,British Columbia,C01AA,Digitalis glycosides,65+,M,357.50,0.2,1.1,"4,257",80
11,British Columbia,B02BX,Other systemic hemostatics,65+,M,**,**,**,**,81
11,British Columbia,N03AE,Benzodiazepine derivatives,65+,M,325.10,0.2,1.1,"4,551",82
11,British Columbia,M05BA,Bisphosphonates,65+,M,317.85,0.2,0.4,"1,766",83
11,British Columbia,N05CF,Benzodiazepine-related drugs,65+,M,310.96,0.2,1.1,"4,378",84
11,British Columbia,L01BA,Folic acid analogues,65+,M,302.43,0.1,1.1,"4,560",85
11,British Columbia,C02DB,Hydrazinophthalazine derivatives,65+,M,290.48,0.1,1.0,"3,865",86
11,British Columbia,J05AB,"Nucleosides and nucleotides, excluding reverse transcriptase inhibitors",65+,M,288.97,0.1,2.7,"10,932",87
11,British Columbia,A07AA,Antibiotics,65+,M,282.46,0.1,0.8,"3,175",88
11,British Columbia,H01AX,Other anterior pituitary lobe hormones and analogues,65+,M,**,**,**,*,89
11,British Columbia,A11CC,Vitamin D and analogues,65+,M,277.13,0.1,0.6,"2,574",90
11,British Columbia,N05AA,Phenothiazines with aliphatic side-chain,65+,M,273.92,0.1,0.8,"3,220",91
11,British Columbia,A02BA,H2-receptor antagonists,65+,M,270.24,0.1,1.4,"5,435",92
11,British Columbia,J02AC,Triazole derivatives,65+,M,267.92,0.1,0.1,276,93
11,British Columbia,A04AA,Serotonin (5HT3) antagonists,65+,M,265.93,0.1,0.6,"2,309",94
11,British Columbia,M03BX,Other centrally acting agents,65+,M,265.34,0.1,2.6,"10,434",95
11,British Columbia,C01BD,"Antiarrhythmics, class III",65+,M,240.23,0.1,0.9,"3,436",96
11,British Columbia,J01CR,"Combinations of penicillins, including beta-lactamase inhibitors",65+,M,235.54,0.1,4.8,"19,204",97
11,British Columbia,A03AB,"Synthetic anticholinergics, quaternary ammonium compounds",65+,M,234.48,0.1,0.5,"1,998",98
11,British Columbia,S01BA,"Corticosteroids, plain",65+,M,229.25,0.1,4.1,"16,341",99
11,British Columbia,A12BA,Potassium,65+,M,223.78,0.1,1.6,"6,434",100
11,British Columbia,L04AB,Tumour necrosis factor alpha (TNF-alpha) inhibitors,65+,F,"23,439.18",9.3,0.4,"1,836",1
11,British Columbia,B01AF,Direct factor Xa inhibitors,65+,F,"13,311.87",5.3,4.8,"21,878",2
11,British Columbia,L04AA,Selective immunosuppressants,65+,F,"12,072.78",4.8,0.5,"2,059",3
11,British Columbia,C10AA,HMG-CoA reductase inhibitors,65+,F,"9,591.50",3.8,34.3,"155,592",4
11,British Columbia,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",65+,F,"7,083.59",2.8,3.8,"17,136",5
